time,type,text,avc_Vehicle.lane_id,avc_Vehicle.vehicle_id,avc_Vehicle.speed,avc_Vehicle.vehicle_class,avc_Vehicle.vehicle_class_ai,avc_Vehicle.length,avc_Vehicle.confidence,avc_Vehicle.detector_type,source.id
2025-03-04T19:12:05.120000+02:00,avc_VehicleEvent,Vehicle detected,2,1499958,39.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:11.525000+02:00,avc_VehicleEvent,Vehicle detected,2,1499959,29.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:12.993000+02:00,avc_VehicleEvent,Vehicle detected,2,1499960,34,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:17.398000+02:00,avc_VehicleEvent,Vehicle detected,2,1499965,29.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:18.866000+02:00,avc_VehicleEvent,Vehicle detected,2,1499966,30.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:22.069000+02:00,avc_VehicleEvent,Vehicle detected,2,1499967,23.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:25.475000+02:00,avc_VehicleEvent,Vehicle detected,2,1499968,21.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:27.542000+02:00,avc_VehicleEvent,Vehicle detected,2,1499971,24.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:29.943000+02:00,avc_VehicleEvent,Vehicle detected,2,1499972,22.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:32.546000+02:00,avc_VehicleEvent,Vehicle detected,2,1499973,24,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:44.424000+02:00,avc_VehicleEvent,Vehicle detected,2,1499976,23.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:47.560000+02:00,avc_VehicleEvent,Vehicle detected,2,1499977,21.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:12:58.105000+02:00,avc_VehicleEvent,Vehicle detected,2,1499978,31.4,2,Bus,15,10,flircam,97869098849
2025-03-04T19:13:01.311000+02:00,avc_VehicleEvent,Vehicle detected,2,1499979,25.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:04.780000+02:00,avc_VehicleEvent,Vehicle detected,2,1499980,24.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:06.847000+02:00,avc_VehicleEvent,Vehicle detected,8,1499981,19.3,1,Bicycle,1.8,7,flircam,97869098849
2025-03-04T19:13:12.921000+02:00,avc_VehicleEvent,Vehicle detected,2,1499983,27.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:15.923000+02:00,avc_VehicleEvent,Vehicle detected,2,1499984,25.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:18.325000+02:00,avc_VehicleEvent,Vehicle detected,2,1499985,35.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:20.059000+02:00,avc_VehicleEvent,Vehicle detected,2,1499986,36.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:22.328000+02:00,avc_VehicleEvent,Vehicle detected,2,1499987,35.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:24.463000+02:00,avc_VehicleEvent,Vehicle detected,2,1499988,32.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:28.903000+02:00,avc_VehicleEvent,Vehicle detected,2,1499989,33.9,2,Bus,15,10,flircam,97869098849
2025-03-04T19:13:30.903000+02:00,avc_VehicleEvent,Vehicle detected,2,1499990,25.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:35.110000+02:00,avc_VehicleEvent,Vehicle detected,2,1499991,22.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:13:39.580000+02:00,avc_VehicleEvent,Vehicle detected,2,1499992,23.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:01.739000+02:00,avc_VehicleEvent,Vehicle detected,2,1499995,36.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:03.336000+02:00,avc_VehicleEvent,Vehicle detected,2,1499996,37.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:06.205000+02:00,avc_VehicleEvent,Vehicle detected,2,1499997,37.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:09.675000+02:00,avc_VehicleEvent,Vehicle detected,2,1499998,26.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:11.744000+02:00,avc_VehicleEvent,Vehicle detected,2,1499999,26.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:13.546000+02:00,avc_VehicleEvent,Vehicle detected,2,1500000,27.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:16.216000+02:00,avc_VehicleEvent,Vehicle detected,2,1500001,36.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:18.685000+02:00,avc_VehicleEvent,Vehicle detected,2,1500002,29.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:26.892000+02:00,avc_VehicleEvent,Vehicle detected,2,1500003,34.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:29.695000+02:00,avc_VehicleEvent,Vehicle detected,2,1500004,22.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:33.167000+02:00,avc_VehicleEvent,Vehicle detected,2,1500005,28.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:40.373000+02:00,avc_VehicleEvent,Vehicle detected,2,1500006,34.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:14:43.375000+02:00,avc_VehicleEvent,Vehicle detected,2,1500007,25.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:15:19.250000+02:00,avc_VehicleEvent,Vehicle detected,2,1500010,21.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:15:23.985000+02:00,avc_VehicleEvent,Vehicle detected,2,1500011,24.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:15:32.593000+02:00,avc_VehicleEvent,Vehicle detected,2,1500012,26.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:15:50.579000+02:00,avc_VehicleEvent,Vehicle detected,2,1500013,24.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:15:53.646000+02:00,avc_VehicleEvent,Vehicle detected,2,1500014,28.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:15:56.048000+02:00,avc_VehicleEvent,Vehicle detected,2,1500015,29.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:15:57.652000+02:00,avc_VehicleEvent,Vehicle detected,2,1500016,29.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:00.120000+02:00,avc_VehicleEvent,Vehicle detected,2,1500017,27.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:05.927000+02:00,avc_VehicleEvent,Vehicle detected,2,1500018,32.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:08.063000+02:00,avc_VehicleEvent,Vehicle detected,2,1500019,32.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:09.996000+02:00,avc_VehicleEvent,Vehicle detected,2,1500020,33.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:12.665000+02:00,avc_VehicleEvent,Vehicle detected,2,1500021,25.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:14.935000+02:00,avc_VehicleEvent,Vehicle detected,2,1500022,27.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:17.770000+02:00,avc_VehicleEvent,Vehicle detected,2,1500023,24.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:20.240000+02:00,avc_VehicleEvent,Vehicle detected,2,1500024,27.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:22.944000+02:00,avc_VehicleEvent,Vehicle detected,2,1500025,27.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:28.347000+02:00,avc_VehicleEvent,Vehicle detected,2,1500026,29.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:16:34.889000+02:00,avc_VehicleEvent,Vehicle detected,2,1500027,24.9,2,Bus,15,9,flircam,97869098849
2025-03-04T19:16:39.026000+02:00,avc_VehicleEvent,Vehicle detected,4,1500028,12.4,1,Bicycle,1.8,10,flircam,97869098849
2025-03-04T19:16:39.559000+02:00,avc_VehicleEvent,Vehicle detected,2,1500030,31.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:17:02.749000+02:00,avc_VehicleEvent,Vehicle detected,2,1500031,37.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:17:03.815000+02:00,avc_VehicleEvent,Vehicle detected,2,1500032,33.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:17:47.565000+02:00,avc_VehicleEvent,Vehicle detected,2,1500033,27.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:17:52.032000+02:00,avc_VehicleEvent,Vehicle detected,2,1500034,23.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:06.780000+02:00,avc_VehicleEvent,Vehicle detected,2,1500039,25.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:07.849000+02:00,avc_VehicleEvent,Vehicle detected,2,1500040,26.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:10.249000+02:00,avc_VehicleEvent,Vehicle detected,2,1500041,31.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:13.253000+02:00,avc_VehicleEvent,Vehicle detected,2,1500042,26.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:18.058000+02:00,avc_VehicleEvent,Vehicle detected,2,1500043,29.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:23.596000+02:00,avc_VehicleEvent,Vehicle detected,2,1500044,25.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:27.934000+02:00,avc_VehicleEvent,Vehicle detected,2,1500045,31.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:34.010000+02:00,avc_VehicleEvent,Vehicle detected,2,1500050,34.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:35.942000+02:00,avc_VehicleEvent,Vehicle detected,2,1500051,34.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:38.613000+02:00,avc_VehicleEvent,Vehicle detected,2,1500052,24.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:47.021000+02:00,avc_VehicleEvent,Vehicle detected,2,1500053,26.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:18:58.166000+02:00,avc_VehicleEvent,Vehicle detected,2,1500054,26.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:08.541000+02:00,avc_VehicleEvent,Vehicle detected,2,1500055,31.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:11.076000+02:00,avc_VehicleEvent,Vehicle detected,2,1500056,48.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:37.637000+02:00,avc_VehicleEvent,Vehicle detected,8,1500067,21.2,2,Bus,15,8,flircam,97869098849
2025-03-04T19:19:39.376000+02:00,avc_VehicleEvent,Vehicle detected,2,1500069,33.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:39.506000+02:00,avc_VehicleEvent,Vehicle detected,2,1500070,32.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:46.313000+02:00,avc_VehicleEvent,Vehicle detected,2,1500071,26,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:48.783000+02:00,avc_VehicleEvent,Vehicle detected,2,1500072,26.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:51.985000+02:00,avc_VehicleEvent,Vehicle detected,2,1500073,23.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:54.254000+02:00,avc_VehicleEvent,Vehicle detected,2,1500074,23.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:19:58.257000+02:00,avc_VehicleEvent,Vehicle detected,2,1500075,24.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:20:02.996000+02:00,avc_VehicleEvent,Vehicle detected,2,1500076,23.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:20:20.750000+02:00,avc_VehicleEvent,Vehicle detected,2,1500077,36.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:20:31.290000+02:00,avc_VehicleEvent,Vehicle detected,2,1500078,35.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:20:33.293000+02:00,avc_VehicleEvent,Vehicle detected,2,1500079,32.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:20:37.564000+02:00,avc_VehicleEvent,Vehicle detected,2,1500080,24.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:20:45.441000+02:00,avc_VehicleEvent,Vehicle detected,2,1500081,27.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:21:06.825000+02:00,avc_VehicleEvent,Vehicle detected,2,1500082,22.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:21:13.701000+02:00,avc_VehicleEvent,Vehicle detected,2,1500083,23.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:21:23.577000+02:00,avc_VehicleEvent,Vehicle detected,2,1500084,19.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:21:29.315000+02:00,avc_VehicleEvent,Vehicle detected,2,1500085,26,1,Car,5,10,flircam,97869098849
2025-03-04T19:21:35.722000+02:00,avc_VehicleEvent,Vehicle detected,2,1500086,27.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:21:38.657000+02:00,avc_VehicleEvent,Vehicle detected,2,1500087,40.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:21:41.728000+02:00,avc_VehicleEvent,Vehicle detected,2,1500088,37.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:21:47.799000+02:00,avc_VehicleEvent,Vehicle detected,2,1500089,39.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:12.959000+02:00,avc_VehicleEvent,Vehicle detected,2,1500090,29.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:16.561000+02:00,avc_VehicleEvent,Vehicle detected,2,1500091,38,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:18.566000+02:00,avc_VehicleEvent,Vehicle detected,2,1500092,38.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:23.902000+02:00,avc_VehicleEvent,Vehicle detected,2,1500093,33.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:25.237000+02:00,avc_VehicleEvent,Vehicle detected,2,1500094,33.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:29.176000+02:00,avc_VehicleEvent,Vehicle detected,2,1500095,29.4,2,Bus,15,10,flircam,97869098849
2025-03-04T19:22:36.360000+02:00,avc_VehicleEvent,Vehicle detected,2,1500098,25.3,2,Bus,15,10,flircam,97869098849
2025-03-04T19:22:40.419000+02:00,avc_VehicleEvent,Vehicle detected,2,1500099,23,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:42.287000+02:00,avc_VehicleEvent,Vehicle detected,2,1500100,21.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:44.490000+02:00,avc_VehicleEvent,Vehicle detected,2,1500101,24.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:47.629000+02:00,avc_VehicleEvent,Vehicle detected,2,1500102,23.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:22:49.430000+02:00,avc_VehicleEvent,Vehicle detected,2,1500103,23.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:23:17.329000+02:00,avc_VehicleEvent,Vehicle detected,2,1500104,27.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:23:19.063000+02:00,avc_VehicleEvent,Vehicle detected,2,1500105,27.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:23:25.865000+02:00,avc_VehicleEvent,Vehicle detected,2,1500106,33.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:23:28.133000+02:00,avc_VehicleEvent,Vehicle detected,2,1500107,23.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:23:32.138000+02:00,avc_VehicleEvent,Vehicle detected,2,1500108,21.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:23:37.209000+02:00,avc_VehicleEvent,Vehicle detected,2,1500109,26.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:23:50.823000+02:00,avc_VehicleEvent,Vehicle detected,2,1500118,26.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:00.166000+02:00,avc_VehicleEvent,Vehicle detected,2,1500119,26.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:05.504000+02:00,avc_VehicleEvent,Vehicle detected,2,1500120,27.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:10.843000+02:00,avc_VehicleEvent,Vehicle detected,2,1500121,20.3,2,Bus,15,10,flircam,97869098849
2025-03-04T19:24:15.849000+02:00,avc_VehicleEvent,Vehicle detected,2,1500122,38.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:18.784000+02:00,avc_VehicleEvent,Vehicle detected,2,1500123,26.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:21.454000+02:00,avc_VehicleEvent,Vehicle detected,2,1500124,44.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:27.261000+02:00,avc_VehicleEvent,Vehicle detected,2,1500129,31.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:28.464000+02:00,avc_VehicleEvent,Vehicle detected,2,1500130,30.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:29.863000+02:00,avc_VehicleEvent,Vehicle detected,2,1500131,28.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:31.064000+02:00,avc_VehicleEvent,Vehicle detected,2,1500132,28.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:34.999000+02:00,avc_VehicleEvent,Vehicle detected,2,1500135,31.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:36.602000+02:00,avc_VehicleEvent,Vehicle detected,2,1500136,29.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:39.405000+02:00,avc_VehicleEvent,Vehicle detected,2,1500137,24.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:43.075000+02:00,avc_VehicleEvent,Vehicle detected,2,1500138,23.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:46.612000+02:00,avc_VehicleEvent,Vehicle detected,2,1500139,21.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:24:49.281000+02:00,avc_VehicleEvent,Vehicle detected,2,1500140,18.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:25:06.364000+02:00,avc_VehicleEvent,Vehicle detected,2,1500141,23.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:25:29.922000+02:00,avc_VehicleEvent,Vehicle detected,2,1500142,38.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:25:33.960000+02:00,avc_VehicleEvent,Vehicle detected,2,1500143,35.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:25:43.303000+02:00,avc_VehicleEvent,Vehicle detected,2,1500144,20.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:25:45.973000+02:00,avc_VehicleEvent,Vehicle detected,2,1500145,24.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:25:52.579000+02:00,avc_VehicleEvent,Vehicle detected,2,1500146,33.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:15.704000+02:00,avc_VehicleEvent,Vehicle detected,2,1500147,39.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:19.738000+02:00,avc_VehicleEvent,Vehicle detected,2,1500148,26.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:38.693000+02:00,avc_VehicleEvent,Vehicle detected,2,1500149,35,2,Van,6,9,flircam,97869098849
2025-03-04T19:26:40.429000+02:00,avc_VehicleEvent,Vehicle detected,2,1500150,34.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:42.427000+02:00,avc_VehicleEvent,Vehicle detected,2,1500151,32.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:44.764000+02:00,avc_VehicleEvent,Vehicle detected,2,1500152,33.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:49.302000+02:00,avc_VehicleEvent,Vehicle detected,2,1500153,26.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:50.703000+02:00,avc_VehicleEvent,Vehicle detected,2,1500154,25,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:52.573000+02:00,avc_VehicleEvent,Vehicle detected,2,1500155,26.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:26:55.276000+02:00,avc_VehicleEvent,Vehicle detected,2,1500156,25.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:03.083000+02:00,avc_VehicleEvent,Vehicle detected,2,1500157,26.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:06.886000+02:00,avc_VehicleEvent,Vehicle detected,2,1500158,31.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:13.894000+02:00,avc_VehicleEvent,Vehicle detected,2,1500159,31.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:22.005000+02:00,avc_VehicleEvent,Vehicle detected,2,1500160,26.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:33.680000+02:00,avc_VehicleEvent,Vehicle detected,2,1500161,30.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:43.355000+02:00,avc_VehicleEvent,Vehicle detected,2,1500162,30.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:49.095000+02:00,avc_VehicleEvent,Vehicle detected,2,1500163,25.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:55.300000+02:00,avc_VehicleEvent,Vehicle detected,2,1500164,35.9,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:57.303000+02:00,avc_VehicleEvent,Vehicle detected,2,1500165,37,1,Car,5,10,flircam,97869098849
2025-03-04T19:27:59.303000+02:00,avc_VehicleEvent,Vehicle detected,2,1500166,36.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:28:04.110000+02:00,avc_VehicleEvent,Vehicle detected,2,1500167,24.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:28:27.800000+02:00,avc_VehicleEvent,Vehicle detected,2,1500168,25.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:28:38.544000+02:00,avc_VehicleEvent,Vehicle detected,2,1500169,41.2,2,Bus,15,10,flircam,97869098849
2025-03-04T19:28:41.448000+02:00,avc_VehicleEvent,Vehicle detected,2,1500170,25.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:28:49.054000+02:00,avc_VehicleEvent,Vehicle detected,2,1500171,30.7,2,Bus,15,10,flircam,97869098849
2025-03-04T19:28:50.791000+02:00,avc_VehicleEvent,Vehicle detected,2,1500172,29.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:28:53.192000+02:00,avc_VehicleEvent,Vehicle detected,2,1500173,25.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:29:05.608000+02:00,avc_VehicleEvent,Vehicle detected,2,1500174,40.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:29:06.272000+02:00,avc_VehicleEvent,Vehicle detected,4,1500175,8.4,1,Bicycle,1.8,9,flircam,97869098849
2025-03-04T19:29:09.542000+02:00,avc_VehicleEvent,Vehicle detected,2,1500177,25.3,1,Car,5,8,flircam,97869098849
2025-03-04T19:29:11.276000+02:00,avc_VehicleEvent,Vehicle detected,2,1500178,25.8,1,Car,5,10,flircam,97869098849
2025-03-04T19:29:15.616000+02:00,avc_VehicleEvent,Vehicle detected,2,1500179,35.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:29:24.157000+02:00,avc_VehicleEvent,Vehicle detected,2,1500180,22.3,1,Car,5,10,flircam,97869098849
2025-03-04T19:29:34.566000+02:00,avc_VehicleEvent,Vehicle detected,2,1500181,25.7,2,Bus,15,8,flircam,97869098849
2025-03-04T19:29:36.835000+02:00,avc_VehicleEvent,Vehicle detected,2,1500182,26.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:29:54.119000+02:00,avc_VehicleEvent,Vehicle detected,2,1500185,20.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:02.530000+02:00,avc_VehicleEvent,Vehicle detected,2,1500186,30.3,2,Bus,15,10,flircam,97869098849
2025-03-04T19:30:05.598000+02:00,avc_VehicleEvent,Vehicle detected,2,1500187,31,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:12.604000+02:00,avc_VehicleEvent,Vehicle detected,2,1500188,25,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:17.344000+02:00,avc_VehicleEvent,Vehicle detected,2,1500189,31.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:19.545000+02:00,avc_VehicleEvent,Vehicle detected,2,1500190,35.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:21.946000+02:00,avc_VehicleEvent,Vehicle detected,2,1500191,32.2,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:24.418000+02:00,avc_VehicleEvent,Vehicle detected,2,1500192,36.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:28.286000+02:00,avc_VehicleEvent,Vehicle detected,2,1500193,35.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:30.555000+02:00,avc_VehicleEvent,Vehicle detected,2,1500194,34.6,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:33.694000+02:00,avc_VehicleEvent,Vehicle detected,2,1500198,26.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:37.431000+02:00,avc_VehicleEvent,Vehicle detected,2,1500199,24.7,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:39.100000+02:00,avc_VehicleEvent,Vehicle detected,2,1500200,25.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:42.167000+02:00,avc_VehicleEvent,Vehicle detected,2,1500201,24.5,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:45.437000+02:00,avc_VehicleEvent,Vehicle detected,2,1500202,22.1,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:47.973000+02:00,avc_VehicleEvent,Vehicle detected,2,1500203,26.4,1,Car,5,10,flircam,97869098849
2025-03-04T19:30:51.977000+02:00,avc_VehicleEvent,Vehicle detected,2,1500204,25.9,1,Car,5,10,flircam,97869098849
